produkt_id,kod_kreskowy,symbol_dostepu,opis
100177712,05909990056286,Rp,30 kaps.
100177735,05909990056293,Rp,28 kaps.
100177735,05909990056309,Rp,30 kaps.
100177741,05909990213429,Rp,30 tabl.
100177741,05909990213436,Rp,60 tabl.
100177741,05909990682201,Rp,90 tabl.
100177741,05909990682218,Rp,120 tabl.
100177882,05909990057184,Rpz,1 fiol. 250 j.m. proszku ¦ 1 zestaw  do wstrzykiwań ¦ 1 amp.-strzyk. 5 ml rozpuszczalnik
100177899,05909990057191,Rpz,1 fiol. 500 j.m. proszku ¦ 1 zestaw  do wstrzykiwań ¦ 1 amp.-strzyk. 5 ml rozpuszczalnik
100177907,05909990057207,Rpz,1 fiol. 1000 j.m. proszku ¦ 1 amp.-strzyk. 5 ml rozpuszczalnik ¦ 1 zestaw  do wstrzykiwań
100177913,05909990057221,Rpz,1 fiol. 2000 j.m. ¦ 1 zestaw  do wstrzykiwań ¦ 1 amp.-strzyk. 5 ml rozpuszczalnik
100178060,05909990057931,Rp,4 szt.
100178060,05909990057948,Rp,20 szt.
100178090,05909991037895,OTC,10 tabl. w pojemniku
100178090,05909991037901,OTC,30 tabl. w pojemniku
100178090,05909991037932,OTC,50 tabl. w pojemniku
100178090,05909991037949,OTC,100 tabl. w pojemniku
100178090,05909991037956,OTC,500 tabl.
100178090,05909991037963,OTC,10 tabl. w blistrze
100178090,05909991037970,OTC,20 tabl.
100178090,05909991037987,OTC,28 tabl.
100178090,05909991037994,OTC,30 tabl. w blistrze
100178090,05909991038007,OTC,50 tabl. w blistrze
100178090,05909991038021,OTC,56 tabl.
100178090,05909991038038,OTC,60 tabl.
100178090,05909991038045,OTC,90 tabl.
100178090,05909991038052,OTC,100 tabl. w blistrze
100178189,05909990058778,Rp,30 tabl.
100178189,05909990058785,Rp,100 tabl.
100178189,05909990081233,Rp,60 tabl. (6 x 10)
100178189,05909990081240,Rp,60 tabl. (10 x 6)
100178189,05909990081257,Rp,90 tabl.
100178189,05909991254322,Rp,100 tabl. w słoiku
100178195,05909990058792,Rp,10 tabl.
100178195,05909990058808,Rp,100 tabl.
100178195,05909990081264,Rp,6 tabl.
100178195,05909990081271,Rp,60 tabl. (6 x 10)
100178195,05909990081288,Rp,60 tabl. (10 x 6)
100178195,05909990817108,Rp,30 tabl.
100178195,05909991254315,Rp,100 tabl. w słoiku
100178249,05909990059492,OTC,1 butelka 50 g ¦ 1 kroplomierz
100178249,05909990059508,OTC,1 butelka 100 g ¦ 1 kroplomierz
100178249,05909990059485,OTC,1 butelka 35 g ¦ 1 kroplomierz
100178249,05901315022044,OTC,1 butelka 100 g ¦ 1 strzykawka 5 ml
100178290,05909990059775,Rp,20 kaps.
100178290,05909990059782,Rp,50 kaps. (5 x 10)
100178290,05909990641727,Rp,50 kaps. (2 x 25)
100178321,05909990059874,Rp,20 kaps.
100178321,05909990059881,Rp,50 kaps. (5 x 10)
100178321,05909990641710,Rp,50 kaps. (2 x 25)
100178580,05909990062454,OTC,1 butelka 35 g
100178580,05909990062478,OTC,1 butelka 100 g
100178580,05909990062461,OTC,1 butelka 50 g
100178597,05909990062584,Rp,1 tuba 20 g
100178597,05909990686193,Rp,1 tuba 5 g
100178657,05909990066506,Rp,7 tabl.
100178657,05909990066520,Rp,14 tabl.
100178657,05909990066537,Rp,28 tabl.
100178657,05909990066544,Rp,56 tabl.
100178692,05909990828609,Rp,7 tabl.
100178692,05909990828630,Rp,14 tabl.
100178692,05909990828647,Rp,15 tabl.
100178692,05909990828654,Rp,20 tabl.
100178692,05909990828661,Rp,28 tabl.
100178692,05909990828678,Rp,30 tabl.
100178692,05909990828685,Rp,49 tabl.
100178692,05909990828692,Rp,50 tabl.
100178692,05909990828708,Rp,56 tabl.
100178692,05909990828753,Rp,60 tabl.
100178692,05909990828760,Rp,84 tabl.
100178692,05909990828777,Rp,90 tabl.
100178692,05909990828784,Rp,98 tabl.
100178692,05909990828791,Rp,100 tabl.
100178692,05909990828807,Rp,500 tabl.
100178692,05909990900800,Rp,10 tabl.
100178746,05909990064052,Rp,7 kaps.
100178746,05909990064069,Rp,14 kaps.
100178746,05909990064076,Rp,28 kaps.
100178829,05909990064687,Rp,20 kaps.
100178829,05909990064694,Rp,30 kaps.
100178835,05909990064700,Rp,"1 fiol. 0,5 ml"
100178835,05909990064724,Rp,"10 fiol. 0,5 ml"
100178835,05909990064731,Rp,"100 fiol. 0,5 ml"
100178835,05909990064748,Rp,"1 amp.-strzyk. 0,5 ml ¦ 1 igła"
100178835,05909990064755,Rp,"1 amp.-strzyk. 0,5 ml ¦ 2 igły"
100178835,05909990064762,Rp,"10 amp.-strzyk. 0,5 ml ¦ 10 igieł"
100178835,05909990064779,Rp,"10 amp.-strzyk. 0,5 ml ¦ 20 igieł"
100178835,05909990064786,Rp,"1 amp.-strzyk. 0,5 ml"
100178835,05909990064793,Rp,"10 amp.-strzyk. 0,5 ml"
100178835,05909990689941,Rp,1 fiol. 1 ml (2 dawki)
100178835,05909990689958,Rp,10 fiol. 1 ml (2 dawki)
100178835,05909990689965,Rp,100 fiol. 1 ml (2 dawki)
100179013,05909990066636,Rp,30 tabl.
100179013,05909990072842,Rp,28 tabl.
100179020,05909990066551,Rp,7 tabl.
100179020,05909990066568,Rp,14 tabl.
100179020,05909990066575,Rp,28 tabl.
100179020,05909990066582,Rp,56 tabl.
100179020,07613421058876,Rp,28 tabl.
100179020,07613421058883,Rp,56 tabl.
100179059,05909990066667,Rp,30 tabl.
100179059,05909990072835,Rp,28 tabl.
100179071,05909990066780,Rp,30 tabl.
100179071,05909990072804,Rp,28 tabl.
100179088,05909990066759,Rpz,"7 sasz.  9,5 mg/24h"
100179088,05909990066766,Rpz,"30 sasz.  9,5 mg/24h"
100179088,05909991138264,Rpz,"42 sasz.  9,5 mg/24h"
100179088,05909991138271,Rpz,"60 sasz.  9,5 mg/24h"
100179088,05909991138288,Rpz,"84 sasz.  9,5 mg/24h"
100179088,05909991138295,Rpz,"90 sasz.  9,5 mg/24h"
100179102,05909990066797,Rp,30 tabl.
100179119,05909990066803,Rp,30 tabl.
100179119,05909990072873,Rp,28 tabl.
100179177,05909990067077,Rp,3 wkłady 3 ml
100179177,05909990067084,Rp,6 wkładów 3 ml
100179177,05909990067091,Rp,9 wkładów 3 ml
100179177,05909990067107,Rp,6 wstrzykiwaczy 3 ml OptiSet
100179177,05909990067138,Rp,9 wstrzykiwaczy 3 ml OptiSet
100179177,05909990638802,Rp,3 wkłady 3 ml OptiClik
100179177,05909990638840,Rp,4 wkłady 3 ml OptiClik
100179177,05909990638857,Rp,5 wkładów 3 ml OptiClik
100179177,05909990638864,Rp,6 wkładów 3 ml OptiClik
100179177,05909990638871,Rp,9 wkładów 3 ml OptiClik
100179177,05909990638888,Rp,10 wkładów 3 ml OptiClik
100179177,05909990672493,Rp,4 wstrzykiwacze 3 ml SoloStar
100179177,05909990672486,Rp,3 wstrzykiwacze 3 ml SoloStar
100179177,05909990672509,Rp,5 wstrzykiwaczy 3 ml SoloStar
100179177,05909990672530,Rp,6 wstrzykiwaczy 3 ml SoloStar
100179177,05909990672547,Rp,9 wstrzykiwaczy 3 ml SoloStar
100179177,05909990672554,Rp,10 wstrzykiwaczy 3 ml SoloStar
100179183,05909990067145,Rp,3 wkłady 3 ml
100179183,05909990067152,Rp,6 wkładów 3 ml
100179183,05909990067169,Rp,9 wkładów 3 ml
100179183,05909990067176,Rp,6 wstrzykiwaczy 3 ml OptiSet
100179183,05909990067183,Rp,9 wstrzykiwaczy 3 ml OptiSet
100179183,05909990638932,Rp,9 wkładów 3 ml OptiClik
100179183,05909990638895,Rp,3 wkłady 3 ml OptiClik
100179183,05909990638901,Rp,4 wkłady 3 ml OptiClik
100179183,05909990638918,Rp,5 wkładów 3 ml OptiClik
100179183,05909990638925,Rp,6 wkładów 3 ml OptiClik
100179183,05909990638949,Rp,10 wkładów 3 ml OptiClik
100179183,05909990672561,Rp,3 wstrzykiwacze 3 ml SoloStar
100179183,05909990672578,Rp,4 wstrzykiwacze 3 ml SoloStar
100179183,05909990672585,Rp,5 wstrzykiwaczy 3 ml SoloStar
100179183,05909990672592,Rp,6 wstrzykiwaczy 3 ml SoloStar
100179183,05909990672608,Rp,9 wstrzykiwaczy 3 ml SoloStar
100179183,05909990672615,Rp,10 wstrzykiwaczy 3 ml SoloStar
100179183,05909990012527,Rp,4 wkłady 3 ml
100179183,05909990915613,Rp,5 wkładów 3 ml
100179183,05909990012534,Rp,10 wkładów 3 ml
100179190,05909990067190,Rp,3 wkłady 3 ml
100179190,05909990067206,Rp,6 wkładów 3 ml
100179190,05909990067220,Rp,9 wkładów 3 ml
100179190,05909990067237,Rp,6 wstrzykiwaczy 3 ml OptiSet
100179190,05909990067244,Rp,9 wstrzykiwaczy 3 ml OptiSet
100179190,05909990638970,Rp,3 wkłady 3 ml OptiClik
100179190,05909990638987,Rp,4 wkłady 3 ml OptiClik
100179190,05909990638994,Rp,5 wkładów 3 ml OptiClik
100179190,05909990639007,Rp,6 wkładów 3 ml OptiClik
100179190,05909990639014,Rp,9 wkładów 3 ml OptiClik
100179190,05909990639021,Rp,10 wkładów 3 ml OptiClik
100179190,05909990672622,Rp,3 wstrzykiwacze 3 ml SoloStar
100179190,05909990672639,Rp,4 wstrzykiwacze 3 ml SoloStar
100179190,05909990672646,Rp,5 wstrzykiwaczy 3 ml SoloStar
100179190,05909990672653,Rp,6 wstrzykiwaczy 3 ml SoloStar
100179190,05909990672660,Rp,9 wstrzykiwaczy 3 ml SoloStar
100179190,05909990672677,Rp,10 wstrzykiwaczy 3 ml SoloStar
100179237,05909990067367,Rpz,"1 amp.-strzyk. 0,65 ml"
100179237,05909990067374,Rpz,"4 amp.-strzyk. 0,65 ml"
100179237,05909990067381,Rpz,"1 amp.-strzyk. 0,65 ml"
100179237,05909990738953,Rpz,"1 amp.-strzyk. 0,65 ml z zabezpieczeniem igły"
100179237,05909990738960,Rpz,"4 amp.-strzyk. 0,65 ml z zabezpieczeniem igły"
100179237,05909990773046,Rpz,"4 wstrzykiwacze 0,65 ml SureClick"
100179237,05909990773039,Rpz,"1 wstrzykiwacz 0,65 ml SureClick"
100179310,05909990067794,Rp,28 tabl.
100179310,05909990067824,Rp,84 tabl.
100179310,05909990067831,Rp,90 tabl.
100179310,05909990067800,Rp,30 tabl.
100179390,05909990068487,Rp,10 szt.
100179390,05909990068494,Rp,30 szt.
100179390,05909990068500,Rp,100 szt.
100179409,05909990068401,Rp,14 kaps.
100179409,05909990068425,Rp,28 kaps.
100179421,05909990068524,Rp,1 butelka 5 ml
100179438,05909990068531,Rp,10 szt.
100179438,05909990068548,Rp,30 szt.
100179438,05909990068555,Rp,100 szt.
100179450,05909990068562,Rp,10 szt.
100179450,05909990068579,Rp,30 szt.
100179450,05909990068586,Rp,100 szt.
100179473,05909990073740,Rp,28 tabl.
100179473,05909990073757,Rp,30 tabl. w butelce
100179473,05909990073764,Rp,30 tabl. w blistrze
100179473,05909990073771,Rp,49 tabl.
100179473,05909990073788,Rp,56 tabl.
100179473,05909990073795,Rp,98 tabl.
100179473,05909990073801,Rp,350 tabl.
100179473,05909990646715,Rp,14 tabl.
100179562,05909990069446,Rp,14 tabl.
100179562,05909990069453,Rp,28 tabl.
100179562,05909990069460,Rp,35 tabl.
100179562,05909990069477,Rp,56 tabl.
100179562,05909990069484,Rp,70 tabl.
100179579,05909990069491,Rp,14 tabl.
100179579,05909990069507,Rp,28 tabl.
100179579,05909990069569,Rp,35 tabl.
100179579,05909990069576,Rp,56 tabl.
100179579,05909990069583,Rp,70 tabl.
100179585,05909990069675,Rp,56 tabl.
100179585,05909990069590,Rp,14 tabl.
100179585,05909990069606,Rp,28 tabl.
100179585,05909990069668,Rp,35 tabl.
100179585,05909990069682,Rp,70 tabl.
100179591,05909990069699,Rp,14 tabl.
100179591,05909990069705,Rp,28 tabl.
100179591,05909990069736,Rp,35 tabl.
100179591,05909990069743,Rp,56 tabl.
100179591,05909990069750,Rp,70 tabl.
100179600,05909990069767,Rp,14 tabl.
100179600,05909990069774,Rp,28 tabl.
100179600,05909990069781,Rp,35 tabl.
100179600,05909990069798,Rp,56 tabl.
100179600,05909990069804,Rp,70 tabl.
100179616,05909990069859,Rp,14 tabl.
100179616,05909990069866,Rp,28 tabl.
100179616,05909990069873,Rp,35 tabl.
100179616,05909990069880,Rp,56 tabl.
100179616,05909990069897,Rp,70 tabl.
100179622,05909990069903,Rp,14 tabl.
100179622,05909990069958,Rp,28 tabl.
100179622,05909990069965,Rp,35 tabl.
100179622,05909990069972,Rp,56 tabl.
100179622,05909990069989,Rp,70 tabl.
100179639,05909990069996,Rp,14 tabl.
100179639,05909990070008,Rp,28 tabl.
100179639,05909990070022,Rp,35 tabl.
100179639,05909990070039,Rp,56 tabl.
100179639,05909990070046,Rp,70 tabl.
100179668,05909990070077,Rp,10 kaps.
100179668,05901878601021,Rp,10 kaps.
100179668,05903792743696,Rp,10 kaps.
100179697,05909990070251,Rp,10 kaps.
100179697,05901878601038,Rp,10 kaps.
100179697,05903792743689,Rp,10 kaps.
100179705,05909990073849,Rp,28 tabl.
100179705,05909990073856,Rp,30 tabl. w butelce
100179705,05909990073863,Rp,30 tabl. w blistrze
100179705,05909990073870,Rp,49 tabl.
100179705,05909990073887,Rp,56 tabl.
100179705,05909990073894,Rp,98 tabl.
100179705,05909990073900,Rp,350 tabl.
100179705,05909990646722,Rp,14 tabl.
100179728,05909990073955,Rp,28 tabl.
100179728,05909990073962,Rp,30 tabl. w butelce
100179728,05909990073979,Rp,30 tabl. w blistrze
100179728,05909990073986,Rp,49 tabl.
100179728,05909990073993,Rp,56 tabl.
100179728,05909990074006,Rp,98 tabl.
100179728,05909990074020,Rp,350 tabl.
100179728,05909990646739,Rp,14 tabl.
100179800,05909990070756,Rp,30 tabl.
100179800,05909990070763,Rp,90 tabl.
100179823,05909990071104,Rp,30 tabl.
100179823,05909990071135,Rp,90 tabl.
100179906,05909990074044,Rp,1 butelka 10 ml
100179935,05909990074051,Rp,30 tabl.
100179935,05903060614031,Rp,60 szt.
100179958,05909990072361,Rpz,"1 amp.-strzyk. 0,5 ml"
100179958,05909990072378,Rpz,"6 amp.-strzyk. 0,5 ml"
100179958,05909990844562,Rpz,"1 amp.-strzyk. 0,5 ml z zabezpieczeniem igły"
100179958,05909990844579,Rpz,"6 amp.-strzyk. 0,5 ml z zabezpieczeniem igły"
100179964,05909990072385,Rpz,1 amp.-strzyk. 1 ml
100179964,05909990072392,Rpz,6 amp.-strzyk. 1 ml
100179964,05909990844586,Rpz,1 amp.-strzyk. 1 ml z zabezpieczeniem igły
100179964,05909990844593,Rpz,6 amp.-strzyk. 1 ml z zabezpieczeniem igły
100179970,05909990072408,Rpz,"1 amp.-strzyk. 0,3 ml"
100179970,05909990072439,Rpz,"6 amp.-strzyk. 0,3 ml"
100179970,05909990844609,Rpz,"1 amp.-strzyk. 0,3 ml z zabezpieczeniem igły"
100179970,05909990844678,Rpz,"6 amp.-strzyk. 0,3 ml z zabezpieczeniem igły"
100179993,05909990072446,Rpz,"1 amp.-strzyk. 0,4 ml"
100179993,05909990072453,Rpz,"6 amp.-strzyk. 0,4 ml"
100179993,05909990844685,Rpz,"1 amp.-strzyk. 0,4 ml z zabezpieczeniem igły"
100179993,05909990844692,Rpz,"6 amp.-strzyk. 0,4 ml z zabezpieczeniem igły"
100180000,05909990072460,Rpz,"1 amp.-strzyk. 0,5 ml"
100180000,05909990072477,Rpz,"6 amp.-strzyk. 0,5 ml"
100180000,05909990844708,Rpz,"1 amp.-strzyk. 0,5 ml z zabezpieczeniem igły"
100180000,05909990844777,Rpz,"6 amp.-strzyk. 0,5 ml z zabezpieczeniem igły"
100180016,05909990072484,Rpz,"1 amp.-strzyk. 0,6 ml"
100180016,05909990072491,Rpz,"6 amp.-strzyk. 0,6 ml"
100180016,05909990844784,Rpz,"1 amp.-strzyk. 0,6 ml z zabezpieczeniem igły"
100180016,05909990844791,Rpz,"6 amp.-strzyk. 0,6 ml z zabezpieczeniem igły"
100180022,05909990072507,Rpz,"1 amp.-strzyk. 0,8 ml"
100180022,05909990072538,Rpz,"6 amp.-strzyk. 0,8 ml"
100180022,05909990844883,Rpz,"1 amp.-strzyk. 0,8 ml z zabezpieczeniem igły"
100180022,05909990844890,Rpz,"6 amp.-strzyk. 0,8 ml z zabezpieczeniem igły"
100180039,05909990072545,Rpz,1 amp.-strzyk. 1 ml
100180039,05909990072552,Rpz,6 amp.-strzyk. 1 ml
100180039,05909990844982,Rpz,1 amp.-strzyk. 1 ml z zabezpieczeniem igły
100180039,05909990844999,Rpz,6 amp.-strzyk. 1 ml z zabezpieczeniem igły
100180045,05909990072569,Rpz,"1 amp.-strzyk. 0,5 ml"
100180045,05909990072576,Rpz,"6 amp.-strzyk. 0,5 ml"
100180051,05909990072583,Rpz,1 amp.-strzyk. 1 ml
100180051,05909990072590,Rpz,6 amp.-strzyk. 1 ml
100180068,05909990072606,Rpz,"1 amp.-strzyk. 0,3 ml"
100180068,05909990072620,Rpz,"6 amp.-strzyk. 0,3 ml"
100180080,05909990072637,Rpz,"1 amp.-strzyk. 0,4 ml"
100180080,05909990072644,Rpz,"6 amp.-strzyk. 0,4 ml"
100180097,05909990072651,Rpz,"1 amp.-strzyk. 0,5 ml"
100180097,05909990072668,Rpz,"6 amp.-strzyk. 0,5 ml"
100180105,05909990072675,Rpz,"1 amp.-strzyk. 0,6 ml"
100180105,05909990072682,Rpz,"6 amp.-strzyk. 0,6 ml"
100180111,05909990072699,Rpz,"1 amp.-strzyk. 0,8 ml"
100180111,05909990072705,Rpz,"6 amp.-strzyk. 0,8 ml"
100180140,05909990072781,Rpz,1 amp.-strzyk. 1 ml
100180140,05909990072798,Rpz,6 amp.-strzyk. 1 ml
100180157,05909990072880,Rpz,"1 wkład 1,5 ml"
100180157,05909990072897,Rpz,"5 wkładów 1,5 ml"
100180157,05909990072903,Rpz,"10 wkładów 1,5 ml"
100180170,05909990073108,Rpz,30 tabl.
100180170,05909990073122,Rpz,60 tabl.
100180170,05909990073139,Rpz,90 tabl.
100180170,05909990073146,Rpz,180 tabl.
100180170,05909990073153,Rpz,180 tabl. w butelce
100180186,05909990073160,Rpz,30 tabl.
100180186,05909990073177,Rpz,60 tabl.
100180186,05909990073184,Rpz,90 tabl.
100180186,05909990073191,Rpz,180 tabl.
100180186,05909990073207,Rpz,180 tabl. w butelce
100180192,05909991107871,Rp,90 tabl.
100180192,05909990074105,Rp,30 tabl.
100180230,05909990074068,Rp,30 tabl.
100180230,05909990074075,Rp,60 tabl.
100180230,05909990074082,Rp,90 tabl.
100180230,05909991551094,Rp,100 tabl.
100180246,05909990074099,Rp,30 tabl.
100180246,05903060614048,Rp,60 szt.
100180252,05909990074129,Rp,30 tabl.
100180252,05903060614055,Rp,60 szt.
100180269,05909990074136,Rp,30 tabl.
100180269,05909990074143,Rp,60 tabl.
100180269,05909990074150,Rp,90 tabl.
100180306,05909990074228,Rp,30 tabl.
100180306,05909990074235,Rp,60 tabl.
100180306,05909990074242,Rp,90 tabl.
100180312,05909990074273,Rp,30 tabl.
100180312,05909990074280,Rp,60 tabl.
100180312,05909990074297,Rp,90 tabl.
100180329,05909990074259,Rp,"1 system  (0,120 mg + 0,015 mg)/24 h"
100180329,05909990074266,Rp,"3 systemy  (0,120 mg + 0,015 mg)/24 h"
100180329,05901549325140,Rp,"3 systemy  (0,120 mg + 0,015 mg)/24 h ¦ 3 aplikatory"
100180329,05901549325133,Rp,"1 system  (0,120 mg + 0,015 mg)/24 h ¦ 1 aplikator"
100180329,00840164507324,Rp,"1 aplikator  ¦ 1 system  (0,120 mg + 0,015 mg)/24 h"
100180329,00840164507362,Rp,"3 aplikatory  ¦ 3 systemy  (0,120 mg + 0,015 mg)/24 h"
100180364,05909990074372,Rp,30 tabl.
100180364,05909990817672,Rp,100 tabl.
100180370,05909990074389,Rp,30 tabl.
100180370,05909990817689,Rp,100 tabl.
100180387,05909990074396,Rp,30 tabl.
100180387,05909990817757,Rp,100 tabl.
100180453,05909990074990,Rp,14 tabl.
100180453,05909990075003,Rp,28 tabl.
100180453,05909990075027,Rp,30 tabl. (2 x 15)
100180453,05909990075034,Rp,30 tabl. (3 x 10)
100180453,05909990075041,Rp,56 tabl.
100180453,05909990075058,Rp,60 tabl. (4 x 15)
100180453,05909990075065,Rp,60 tabl. (6 x 10)
100180453,05909990845491,Rp,20 tabl.
100180453,05909990708468,Rp,98 tabl.
100180453,05909990845507,Rp,50 tabl.
100180453,05909990845521,Rp,90 tabl.
100180453,05909991056896,Rp,84 tabl.
100180453,05909991197834,Rp,112 tabl.
100180460,05909990074556,Rp,50 kaps.
100180460,05909990074563,Rp,100 kaps.
100180482,05909990074594,Rpz,1 fiol.  + rozp.
100180482,05909990074600,Rpz,3 fiol.  + rozp.
100180482,05909990074624,Rpz,10 fiol.  + rozp.
100180507,05909990074662,Rp,30 tabl. (3 x 10)
100180507,05909990074679,Rp,30 tabl. (1 x 30)
100180507,05909990074686,Rp,60 tabl. w blistrach
100180507,05909990074693,Rp,60 tabl. w butelce
100180513,05909990074754,Rp,30 tabl. (3 x 10)
100180513,05909990074761,Rp,30 tabl. (1 x 30)
100180513,05909990074778,Rp,60 tabl. (6 x 10)
100180513,05909990074785,Rp,60 tabl.
100180520,05909990074792,Rp,30 tabl. (3 x 10)
100180520,05909990074808,Rp,30 tabl. (1 x 30)
100180520,05909990074839,Rp,60 tabl. (6 x 10)
100180520,05909990074846,Rp,60 tabl.
100180542,05909990074891,Rp,1 fiol.  + rozp.
100180542,05909990725991,Rpz,1 fiol. 30 ml
100180588,05909990074938,Rp,28 tabl. (2 x 14)
100180588,05909990074945,Rp,28 tabl. (4 x 7)
100180588,05909990085880,Rp,84 tabl.
100180588,05909990818839,Rp,30 tabl.
100180588,05909990818846,Rp,50 tabl.
100180588,05909990818853,Rp,60 tabl.
100180588,05909990818860,Rp,90 tabl.
100180588,05909990818877,Rp,120 tabl.
100180594,05909990074952,Rp,28 tabl. (2 x 14)
100180594,05909990074969,Rp,28 tabl. (4 x 7)
100180594,05909990085897,Rp,84 tabl.
100180594,05909990818969,Rp,30 tabl.
100180594,05909990818976,Rp,50 tabl.
100180594,05909990818983,Rp,60 tabl.
100180594,05909990818990,Rp,90 tabl.
100180594,05909990819003,Rp,120 tabl.
100180619,05909990075072,Rp,14 tabl.
100180619,05909990075089,Rp,28 tabl.
100180619,05909990075096,Rp,30 tabl. (2 x 15)
100180619,05909990075102,Rp,30 tabl. (3 x 10)
100180619,05909990075126,Rp,56 tabl.
100180619,05909990075133,Rp,60 tabl. (4 x 15)
100180619,05909990075140,Rp,60 tabl. (6 x 10)
100180619,05909990708451,Rp,98 tabl.
100180619,05909990845538,Rp,20 tabl.
100180619,05909990845545,Rp,50 tabl.
100180619,05909990845552,Rp,90 tabl.
100180619,05909991197841,Rp,112 tabl.
100180810,05909990075577,Rp,30 tabl.
100180826,05909990075584,Rp,30 tabl.
100180915,05909990075676,OTC,14 tabl.
100180915,05909990075683,OTC,28 tabl.
100180915,05909990642588,OTC,12 tabl.
100180980,05909990682225,Rp,84 tabl.
100180980,05909990682232,Rp,1 butelka 30 tabl.
100180980,05909990682249,Rp,90 tabl.
100180980,05909990075928,Rp,14 tabl.
100180980,05909990075904,Rp,7 tabl.
100180980,05909990075935,Rp,28 tabl.
100180980,05909990075942,Rp,56 tabl.
100180980,05909990075959,Rp,98 tabl.
100180980,05909991040079,Rp,30 tabl. w blistrze
100180996,05909990682256,Rp,84 tabl.
100180996,05909990682263,Rp,1 butelka 30 tabl.
100180996,05909990682270,Rp,90 tabl.
100180996,05909990075966,Rp,7 tabl.
100180996,05909990075973,Rp,14 tabl.
100180996,05909990075980,Rp,28 tabl.
100180996,05909990075997,Rp,56 tabl.
100180996,05909990076000,Rp,98 tabl.
100180996,05909991040086,Rp,30 tabl. w blistrze
100180996,05909991334260,Rp,100 tabl.
100181004,05909990076024,Rpz,1 fiol. 4 ml
100181056,05909990076741,Rp,1 butelka 30 dawek
100181056,05909990076758,Rp,1 butelka 60 dawek
100181056,05909990076765,Rp,1 butelka 120 dawek
100181056,05903792743603,Rp,1 butelka 120 dawek
100181056,05901878600970,Rp,1 butelka 120 dawek
100181056,05909991570262,Rp,1 butelka 120 dawek
100181062,05909990077984,Rp,10 tabl.
100181062,05909990077991,Rp,10 tabl. w pojemniku
100181062,05909990078004,Rp,20 tabl.
100181062,05909990078028,Rp,30 tabl.
